Date,Open,High,Low,Close,Adj Close,Volume
2023-02-01,99.800003,101.589996,97.029999,97.989998,97.009354,4467800
2023-02-02,98.000000,99.000000,96.339996,98.980003,97.989449,4668700
2023-02-03,99.279999,100.610001,98.510002,98.809998,97.821144,3525100
2023-02-06,98.580002,99.500000,96.150002,98.080002,97.098457,2666300
2023-02-07,98.860001,102.379997,98.489998,102.279999,101.256416,3628400
2023-02-08,101.760002,103.650002,101.239998,102.739998,101.711815,3683600
2023-02-09,103.160004,104.279999,101.919998,102.110001,101.088120,2897400
2023-02-10,103.730003,107.529999,103.480003,107.379997,106.305382,3003300
2023-02-13,107.000000,108.309998,105.750000,108.260002,107.176575,2608800
2023-02-14,107.500000,108.839996,107.099998,107.949997,106.869675,2267500
2023-02-15,107.000000,107.660004,105.250000,106.650002,105.582687,2626400
2023-02-16,106.470001,107.300003,104.820000,104.919998,103.869995,2876500
2023-02-17,102.019997,102.570000,99.180000,99.540001,99.540001,3537600
2023-02-21,98.930000,100.690002,98.489998,99.650002,99.650002,2569200
2023-02-22,99.320000,100.809998,98.529999,99.470001,99.470001,2087700
2023-02-23,101.050003,101.500000,99.120003,100.349998,100.349998,2738000
2023-02-24,99.099998,102.010002,98.099998,102.000000,102.000000,3005800
2023-02-27,102.430000,104.330002,102.010002,103.650002,103.650002,2699500
2023-02-28,104.629997,104.879997,101.870003,102.559998,102.559998,4104500
2023-03-01,103.000000,107.449997,102.620003,107.239998,107.239998,4581100
2023-03-02,106.500000,107.349998,104.349998,105.809998,105.809998,4644000
2023-03-03,104.959999,106.639999,104.150002,106.019997,106.019997,3755700
2023-03-06,105.080002,105.080002,102.809998,103.980003,103.980003,4000200
2023-03-07,103.739998,103.970001,101.239998,101.790001,101.790001,3119900
2023-03-08,101.830002,102.660004,98.360001,99.309998,99.309998,3876200
2023-03-09,100.320000,104.070000,100.050003,101.139999,101.139999,5194700
2023-03-10,101.410004,103.919998,100.589996,101.220001,101.220001,4367100
2023-03-13,98.160004,98.320000,95.080002,95.519997,95.519997,6037700
2023-03-14,96.379997,100.400002,95.750000,97.949997,97.949997,3521200
2023-03-15,94.580002,95.000000,92.599998,93.650002,93.650002,6810300
2023-03-16,91.480003,95.309998,91.360001,95.050003,95.050003,5801500
2023-03-17,95.269997,96.449997,93.480003,94.720001,94.720001,10256800
2023-03-20,95.209999,96.870003,94.790001,95.550003,95.550003,4692800
2023-03-21,97.480003,98.309998,95.129997,95.550003,95.550003,7228900
2023-03-22,95.750000,97.339996,94.669998,94.690002,94.690002,3012600
2023-03-23,95.239998,96.570000,92.699997,93.540001,93.540001,2856300
2023-03-24,91.639999,93.940002,90.660004,93.730003,93.730003,3719100
2023-03-27,95.209999,96.870003,93.739998,96.230003,96.230003,3475300
2023-03-28,96.150002,99.870003,96.010002,98.779999,98.779999,3350700
2023-03-29,99.750000,101.089996,99.250000,100.279999,100.279999,3053600
2023-03-30,101.279999,101.430000,99.680000,99.989998,99.989998,2336700
2023-03-31,99.870003,101.449997,99.160004,101.379997,101.379997,3920500
2023-04-03,104.989998,104.989998,102.169998,102.910004,102.910004,4212300
2023-04-04,102.360001,102.919998,97.510002,98.279999,98.279999,4202300
2023-04-05,98.400002,104.639999,98.160004,104.430000,104.430000,6353400
2023-04-06,104.809998,105.339996,102.459999,102.839996,102.839996,3808300
2023-04-10,103.010002,105.459999,103.000000,104.959999,104.959999,2887700
2023-04-11,105.800003,107.330002,105.169998,106.459999,106.459999,2484100
2023-04-12,106.669998,107.470001,105.860001,106.029999,106.029999,3190500
